Name,Address,Phone,Email,Website,Url
Tongji University,"1239 Siping Road, - ShanghaiChina",+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Brenac & Gonzales - Atelier d'Architecture,"12, place de la Bastille - 75011 Paris - France",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
i-D Japan,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Tsinghua University,"30 Shuang Qing Lu, Haidian - 100084 BeijingChina",+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Brétillot Marc  (Marc Brétillot Culinaire Design),"5, rue Juillet - 75020 Paris - France",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
I-D Magazine,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
TUG - Institute of Spatial Design,Rechbauerstraße 12/II - 8010  GrazAustria,+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
UDD - Univesidad del Desarollo,"Av. Plaza 680, San Carlos de Apoquindo, Las Condes - SantiagoChile",+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Bretillot Mathilde  (Mathilde Bretillot Créations SAS),8 bis rue de La Baume - 75008 Paris - France,+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
IAM - Intense Art Magazine,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Universidad Anáhuac,Av. Lomas Anáhuac  - 52786 HuixquilucanMexico,+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Universidad CEU Cardenal Herrera - Valencia,Avenida Seminario s/n - 46113  ValenciaSpain,+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Brizzi+Riefenstahl,"Ripa di Porta Ticinese, 55 - 20143 Milan - Italy",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Icon,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Universidad de los Andes,Carrera 1 N° 18A 10 - BogotáColombia,+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Broberg & Ridderstråle,Hantverkargatan 54 - 112 31 Stockholm - Sweden,+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
IFJ International Fiber Journal,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Universidad de Navarra,Campus Universitario. 31009 Pamplona - NavarraSpain,+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Universidad Iberoamericana Ciudad de México,Prolongación Paseo de la Reforma 880 - 01219 Lomas de Santa FeMexico,+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Brodsky Alexander  (Alexander Brodsky Atelier),"Ulitsa Vozdvizhenka, 5/25 - 119019 Moscow - Russia",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Il Sole 24 Ore,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Universidad Nacional de Córdoba,Av. Haya de la Torrre s/n Pabellón Argentina - CórdobaArgentina,+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Universidade do Vale do Rio dos Sinos,"Luiz Manoel Gonzaga, 744 - Bairro Três Figueiras  - 470-200 Porto AlegreBrazil",+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Brument François (In-Flexions),48 avenue de la Dhuys - 93170  Bagnolet - France,+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
ilikemystyle,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Università IUAV di Venezia,"Santa Croce, 191 - 30135 VeniceItaly",+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Bülent Özden,Vefa Bey Sk. Deniz Apt. 4/12 Gayrettepe Istambul - Istanbul - Turkey,+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
inCover Magazine,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Universität der Künste Berlin,Postfach 12 05 44 - D-10595 BerlinGermany,+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Universität Für Künstlerische Und Industrielle Gestaltung Linz,"Hauptplatz 8, Postfach 6 - 4010    LinzAustria",+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Bureaux Stéphane ( Design Stephane Bureaux ),"10, rue du Forez - 75003 Paris - France",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Indie,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Université Privée de Fès,Lotissement Quaraouiyine Route d'Ain Chkef - 30000 FèsMarocco,+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Büro für Form,Bereiteranger 15 - 81541 Munich - Germany,+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
InStyle Russia,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
University College for the Creative Arts at Canterbury,New Dover Road - CT1 3AN CanterburyUnited Kingdom,+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Buromoscow Architectural Atelier,"Kolokolnikov pereulok, 8-2 - Moscow - Russia",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
International Trade News,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
University of Applied Arts Vienna,Oskar Kokoschka-Platz 2 - 1010 ViennaAustria,+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
University of Applied Sciences,Postfach 100 560 - 52005 AachenGermany,+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Busse Design Ulm,Nersinger Strasse 18 - 89275 Elchingen - Germany,+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Interview,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
University of Botswana,4775 Notwane  - GaboroneBotswana,+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
University of Calgary,2500 University Drive NW - T2N 1N4 CalgaryCanada,+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Bustos Ricardo,"57, rue Charlot - 75003 Paris - France",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Interview Magazine Germany,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
University of Lapland,Yliopistonkatu 8 - 96300  RovaniemiFinland,+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
"Butazzoni Laurent (Butazzoni	& associés)",30 avenue des Champs Elysées - 75008 Paris - France,+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Inventory,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
University of Oregon,1585 E 13th Ave. - OR 97403 EugeneUnited States,+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Camilla Kropp,Am Wasserturm 4 - 38102 Braunschweig - Germany,+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Israeli Breakfast,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
University of West Hungary,4. Bajcsy-Zsilinszky - 9200 MosonmagyaróvárHungary,+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Campana Fernando and Humberto (Estudio Campana),"rua Barao de Tatui 219, Santa Cecilia - SP 01226030 Sao Paulo - Brazil",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
J People,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
University of Zagreb,"Trg maršala Tita, 14 - 10000 ZagrebCroatia",+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
UPV Universitat Politècnica de València,"Camino de Vera, s/n - 46022 ValenciaSpain",+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Camping Design,"22bis, rue Deparcieux - 75014 Paris - France",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
J'n'C,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
UTAS - University of Tasmania,Grosvenor Crescent - Sandy Bay - TAS 7005 HobartAustralia,+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
VIA University College - School of Creative Industries,Chr M Østergaards Vej 4 - 8700  HorsensDenmark,+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Can Yalman Design (Can Yalman),"Yeni Nalbant Sok No:33, Inonu Mahallesi, Sisli - 80230 Istanbul - Turkey",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Jalouse,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Victoria University of Wellington,PO Box 600 - 6140 WellingtonNew Zealand,+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Caramel Claudio,"corso Milano, 94  - 35139 Padova - Italy",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
JIMON,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Visart,35 quai André Citroën - 75015 ParisFrance,+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Zurich University of the Arts,Toni- Areal Pfingstweidstrasse 96 - 8005 ZürichSwitzerland,+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Caramia Pierangelo,"Ordre régional Ile-de-France n° 16186  -  41, rue de la roquette - 75011 Paris - France",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Journal du Textile,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Carbonell Nacho,Vonderweg 11 - 5611 BK Eindhoven - The Netherlands,+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Joyce Pascowitch,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Carré Noir Paris,"24, rue Salomon de Rothschild - 92288  Suresnes - France",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
K Mag Magazyn,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Carretero Julien,"Atelierdorp, Vonderweg 11 - 5611 BK Eindhoven - The Netherlands",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Kalimat Magazine,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Casimir,Guido Gezellelaan 169 - 3550 Heusden-Zolder - Belgium,+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Kaltblut Magazine,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Casini Luca  (Casini studio),"Via Settembrini, 28 - 20124 Milan - Italy",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Kid's Wear Magazine,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Cate & Nelson,"7 Arden House, Black prince road - SE11 5QH London - United Kingdom",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
King,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Cazzaniga Piergiorgio  (Piergiorgio Cazzaniga Design),"Via Cavour, 42 - 20823 Lentate sul Seveso - Italy",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
L'Officiel,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Chabaud Olivier Architecte,"28T, Rue des Petits Pois - 92140 Clamart - France",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
L'Officiel Germany,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Chaix & Morel et Associés,"16, rue de Haies - 75020 Paris - France",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
L'Officiel Hommes Germany,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Charpin Pierre,"76, avenue Georges Gosnat  - 94200  Ivry-sur-Seine - France",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
L'Officiel Hommes Korea,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Chehab Omar,2065 3033 Beirut - Lebanon,+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
L'Officiel India,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Chekerdjian Karen,P.O. Box 11-7217 - Beirut - Lebanon,+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
L'Officiel Italia,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Chemirik Taher  (Taher Chemirik c/o Terres Nuages),"10, rue des Filles du Calvaire - 75003 Paris - France",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
L'Officiel Russia,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Chevalier Masson (Anne Masson / Eric Chevalier ),"Rue de la victoire, 220 - 1060 Brussels - Belgium",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
L'Uomo Vogue,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Christian Göbel,Amsterdam str. 12  - 13347 Berlin - Germany,+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
La La La Productions,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Christophe de la Fontaine,"3, rue d'Ostende  - L-2271  - Luxembourg",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Le Book,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Christopher C. Deam,99 Osgood Place - CA 94133 San Francisco - United States,+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Le Figaro,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Cibic & Partners,"via Varese, 4 - 20121 Milan - Italy",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Le Huffington Post,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Citterio Antonio,"via Cerva, 4 - 20122 Milan - Italy",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Link,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Clara Pozzetti Design Studio,via Mecenate 76/4B - 20138 Milan - Italy,+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Locker Magazine,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Cocktail Designers,#NAME?,+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Louis-Xavier Le Bron,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Cohen Van Balen,230 Dalston Lane - EB 1LA London - United Kingdom,+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Lula JAPAN,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Colani Luigi,Limmattalstrasse 170 - 8049 Zürich - Switzerland,+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Luna Magazine,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Colombo Carlo,"via Giovanni XXIII, 18 - 22060 Carimate (CO) - Italy",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Luxe Magazine,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Colucci Claudio  (Claudio Colucci Design Paris),"21-23, rue des Filles du Calvaire - 75003 Paris - France",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Luxury Magazine,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Colucci Claudio  (Claudio Colucci Design Inc.),4-9-2 Higashi Shibuya-ku - 150-0011 Tokyo - Japan,+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
M Magazine,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Comma Inc.,555 west 25th street - NY 10001 New York - United States,+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Madam Figaro Japon,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Conran & Partners,22 Shad Thames - SE1 2YU London - United Kingdom,+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Madame Figaro,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Consultants for Design Strategy,"270 Lafayette Street, Suite 411 - NY 10012 New York - United States",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Madriz,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Cortes Pepe,"Sta Teresa, 6 - 08012 Barcelona - Spain",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Maniac Magazine,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Cosanova,"rue de L'ale, 30 - 1003  Lausanne - Switzerland",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Manuscript,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Crasset Matali  (Matali Crasset Productions),"26, rue du Buisson St. Louis - 75010 Paris - France",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Marie Claire,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
CTRLZAK,"via Don Bartolomeo Grazioli, 6 - 20161 Milan - Italy",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Marie Claire,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Culdesac,"Gabriel y Galán, 9 bajo - 46017 Valencia - Spain",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Marie Claire Brasil,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
D & D Design,"Los Olivos, 2 - 08394 Sant Vicenç de Montalt (Barcelona) - Spain",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Marie Claire Italia,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
D'Or Jean-François (LOUDORDESIGN Studio),"Rue de Robiano, 18 - 1030 Brussels - Belgium",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Marie Claire Korea,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Dahlström Björn  (Dahlström Design),Repslagargatan 17b - 118 46 Stockholm - Sweden,+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Marie Claire Russia,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Dallaire Michel  (Michel Dallaire Design Industriel),"322, rue Peel - H3C 2G8 Montreal - Canada",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Marie-Claire HongKong,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Daluxe (Dillon Garris et Antoine Bouillot),"5, Rue du roi Doré - 75003 Paris - France",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Marsilio Editori,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Dammacco Giada  (Grado Zero Espace Srl),"Via  Marzo, 8 - 50053 Empoli (Firenze) - Italy",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Material Girl,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Daney Factory,"13 rue De Bray, CS77702 - 35577  Cesson Sevigné Cedex - France",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Men's Fashion Insider,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Daniel Östman,Ersatagan 34 - 116 36 Stockholm - Sweden,+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Metal,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
De Bevilacqua Carlotta  (Studio Carlotta de Bevilacqua),"via Antonio Canova, 34 - 20145 Milan - Italy",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
