Brand_id,Brand_name,Date,Brand_url,Image_url
174,Grainger,2019 Q1-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/4066-grainger,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/4066/original/grainger-.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0
175,Walmart,2018 Q3-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/3819-walmart,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/3819/original/walmart-account-dashboard-orders-overview.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0
176,Ann Taylor,2019 Q1-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/4136-ann-taylor,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/4136/original/ann-taylor-account-dashboard.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0
177,Disney Store,2019 Q1-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/4039-disney-store,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/4039/original/disney-store-account-dashboard-address-book-stored-credit-cards.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0
178,Overstock,2018 Q3-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/3885-overstock,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/3885/original/overstock-account-dashboard.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0
179,ASOS,2018 Q3-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/3854-asos,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/3854/original/asos-account-dashboard.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0
180,American Eagle,2018 Q4-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/3995-american-eagle-outfitters,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/3995/original/american-eagle-outfitters-account-dashboard-address-book-stored-credit-cards.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0
181,Home Depot,2018 Q3-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/3833-home-depot,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/3833/original/-account-dashboard.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0
182,Crutchfield,2018 Q3-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/3870-crutchfield,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/3870/original/crutchfield-account-dashboard.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0
183,Target,2018 Q3-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/3862-target,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/3862/original/target-account-dashboard.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0
184,Kohl’s,2018 Q3-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/3877-kohl-s,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/3877/original/kohl-s-account-dashboard.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0
185,Sears,2018 Q3-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/3840-sears,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/3840/original/sears-address-book.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0
186,Rakuten,2019 Q1-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/4044-rakuten,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/4044/original/rakuten-account-dashboard.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0
