Name,Address,Phone,Email,Website,Url
Neo2,,+34 (0)915 22 90 96,redaccion@harpersbazaar.es,http://www.neo2.es,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Neo2,,+351 21 753 07 10,lola@neo2.es,http://www.neo2.pt,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
NEW NEW,,+46	(0)736 731634,,http://www.newnew.se,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Nico,,+352 29 66 18,,http://www.nicomagazine.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Noblesse Korea,,+82 (0)2 3015 8127,,http://www.noblesse.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Novembre,,,contact@novembremagazine.com,http://www.novembremagazine.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
NOWFASHION,,,,http://nowfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
NOWNESS,,,marketing@nowness.com,http://www.nowness.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Numéro & Numéro Homme,,+33 (0)1 56 88 98 00,droche@groupe-ayache.com,http://www.numero-magazine.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Numero Russia,,+7,,https://www.numerorussia.com/,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Garcia Jacques,"212, rue de Rivoli - 75001 Paris - France",+33 (0)1 42 97 48 70,info@decorationjacquesgarcia.com/,http://www.decorationjacquesgarcia.com/,https://www.modemonline.com/design/design-connections/designers
Garnier Marie,"47, Grande Rue - 78640 Neauphle Le Chateau - France",+33 (0)6 85 74 24 73,mariegarnier@neuf.fr,http://www.mariegarnier.com,https://www.modemonline.com/design/design-connections/designers
Garouste Elisabeth,"14, rue du Moulin Joli - 75011 Paris - France",+33 (0)1 43 57 53 80,e.garouste@gmail.com,,https://www.modemonline.com/design/design-connections/designers
Gauckler Geneviève,159 quai Valmy  - 75010 Paris - France,+33 1 42 05 77 96,genevieve@g2works.com,http://www.g2works.com,https://www.modemonline.com/design/design-connections/designers
Gauthier Jérôme,"6, rue Melingue - 75019 Paris - France",+33 (0)1 42 45 45 38,jerome.gauthier@noos.fr,,https://www.modemonline.com/design/design-connections/designers
Gavoille Kristian,"16, rue Bellot - 75019 Paris - France",+33 (0)1 42 09 42 42,kristiangavoille@freesurf.fr,http://www.kristiangavoille.com,https://www.modemonline.com/design/design-connections/designers
Gebert Jakob,Hugo-Preuß-Str. 52 - 34131  Kassel - Germany,+49 561 7660069,mail@jakobgebert.de,http://www.jakobgebert.de/,https://www.modemonline.com/design/design-connections/designers
Georgacopoulos Alexis,"3, Place Chauderon - 1003 Lausanne - Switzerland",+41.21.3120110,info@georgacopoulos.com,http://www.georgacopoulos.com,https://www.modemonline.com/design/design-connections/designers
Gerhards & Glücker,Leuschnerdamm 13 - 10999 Berlin - Germany,+49 (0)30 24 72 38 17,office@gerhardsgluecker.com,http://www.gerhardsgluecker.com,https://www.modemonline.com/design/design-connections/designers
Ghini Iosa  (Iosa Ghini Associati),"via Castiglione, 6 - 40124 Milan - Italy",+ 39 051 23 65 63,info@iosaghini.it,http://www.iosaghini.it,https://www.modemonline.com/design/design-connections/designers
Ghion Christian,"156, rue Oberkampf - 75011 Paris - France",+33 (0)1 49 29 06 90,ghion@christianghion.com,http://www.christianghion.com,https://www.modemonline.com/design/design-connections/designers
Numéro Tokyo,,,numero@fusosha.co.jp,https://numero.jp,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
NYLON Japan,,+81  (0)3 5457 3551,,https://www.nylon.jp,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
NYMAG The Cut,,+1 212 508 0700,contactus@nymag.com,https://www.thecut.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Obscura Magazine,,,info@think-silly.com,http://obscura-mag.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Obvious Magazine,,,info@obviousmag.com,http://www.obviousmag.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Odd Magazine,,+31(0)20 595 45 22,m.m.van.de.beek@hva.nl,http://thisisodd.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Österreichische Textil Zeitung,,+43 (0)1 866 48 0,,http://www.textilesintelligence.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Ouch Magazine,,+1 347 620-9030,info@ouchmagazine.com,http://www.ouchmagazine.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Oyster,,,alyx@oystermag.com,http://www.oystermag.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Ozon Magazine,,+30 (0)210 3634 009,,http://www.ozonweb.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Gilles Alban,"19, rue André Sabatier - 92000 Nanterre - France",+33 (0)1 42 04 62 15,alban.gilles@9online.fr,http://www.albangilles.com,https://www.modemonline.com/design/design-connections/designers
Gimeno Pepe  (Pepe Gimeno Proyecto Grafico),"Cadirers, s/n, Pol. D'Obradors - 46110 Godella (Valencia) - Spain",+34 (0)96 39 04 07 4,proyectografico@pepegimeno.com,http://www.pepegimeno.com,https://www.modemonline.com/design/design-connections/designers
Giovannoni Design,"via Stendhal, 35 - 20144 Milan - Italy",+39 02 47 71 92 80,studio@stefanogiovannoni.it,http://www.stefanogiovannoni.it,https://www.modemonline.com/design/design-connections/designers
Giulio Iacchetti (Studio Giulio Iacchetti),via gardone 3  - 20139 Milan - Italy,+39 02 36 58 56 55,studio@giulioiacchetti.com,http://www.giulioiacchetti.com,https://www.modemonline.com/design/design-connections/designers
Gordon Guillaumier,"via Bramante, 29  - 20154 Milan - Italy",+39 02 331 04 689,studio@gordon-guillaumier.com,http://www.gordon-guillaumier.com/,https://www.modemonline.com/design/design-connections/designers
Gossart Olivier,"9, rue Valadon - 75007 Paris - France",+33 (0)1 42 60 14 80,contact@o-gossart.com,http://www.o-gossart.com,https://www.modemonline.com/design/design-connections/designers
PAPER,,,edit@papermag.com,http://www.papermag.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Paper Planes,,,info@paperplanesmagazine.com,http://www.paperplanesmagazine.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
papier mache,,,hello@papier-mache.com.au,http://www.papier-mache.com.au,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Parq,,,,http://www.parqmag.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Phoenix Magazine,,+44 (0)207 4 86 4288,hannah.kane@phoenixmag.co.uk,http://www.phoenixmag.co.uk,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Playing Fashion,,+38 (050) 041 14 15,editor@playingfashion.com,http://playingfashionmagazine.tumblr.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Plaza Magazine,,,info@plazamagazine.com,http://www.plazamagazine.com/,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Prestage Magazine,,,info@prestagemagazine.com,http://www.prestagemagazine.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
PROPRIETEXCLUSIVE,,+39 338 71 98 720,mail@alessionesi.it,http://www.proprietexclusive.it,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Grado Zero Espace,"via VIII Marzo, 8  - 50053 Empoli (Firenze) - Italy",+ 39 0571 80 368,contact@gzespace.com,http://www.gzespace.com,https://www.modemonline.com/design/design-connections/designers
Graindorge (Benjamin Graindorge),"142, Boulevard de Magenta - 75010  Paris - France",,contact@benjamingraindorge.fr,http://www.benjamingraindorge.fr,https://www.modemonline.com/design/design-connections/designers
Grcic Konstantin,Schillerstrasse 40 - 80336 Munich - Germany,+49 (0)89 55 07 99 95,office@konstantin-grcic.com,http://www.konstantin-grcic.com,https://www.modemonline.com/design/design-connections/designers
Groovisions,"5-34-7 Shimouma, Setagaya-ku - 153 0065 Tokyo - Japan",+81 (0)3 6805 3280,grv@groovisions.com,http://www.groovisions.com,https://www.modemonline.com/design/design-connections/designers
Gruppe Re,Subbelratherstrasse 295 - 50825 Cologne - Germany,+49 (0)221 95 45 10 1,mail@gruppe-re.de,http://www.gruppe-re.de,https://www.modemonline.com/design/design-connections/designers
Gschwendtner Gitta,"Unit F1, 2-4 Southgate Road - N1 3JJ London - United Kingdom",+44 (0)20 72 49 20 21,mail@gittagschwendtner.com,http://www.gittagschwendtner.com,https://www.modemonline.com/design/design-connections/designers
Guedin Marianne,23 rue bachelet - 75018 Paris - France,+33 6 26 78 10 56,marianne.guedin@gmail.com,http://www.dinguedeguedin.fr,https://www.modemonline.com/design/design-connections/designers
Pure,,,info@puremagazine.pt,http://www.puremagazine.pt,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Purple Fashion Magazine,,+33 (0)1 40 34 14 64,inquire@purple.fr,http://www.purple.fr,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Quottom,,,,http://quottom.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Qvest,,,kaune@qvest.de,http://www.qvest.de,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Ragtrader,,+61 (0)2 9281 2333,,http://www.ragtrader.com.au,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Refinery29,,,feedback@refinery29.com,http://www.refinery29.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Revolution Magazine,,+65 6535 0079,,http://revo-online.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Rika Magazine,,+31 (0)20 330 1112,magazine@rikaint.com,http://www.rikaint.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Rodeo,,+46 (0)704 65 57 22,admin@rodeo.net,http://rodeo.net,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Guély Marianne  (Studio Marianne Guély),"46, rue de Provence - 75009 Paris - France",+ 33(0)1 48 74 52 32,marianne@marianne-guely.com,http://www.marianne-guely.com,https://www.modemonline.com/design/design-connections/designers
Guinea Pig Design,"1 The Mews, Hyde Place - CV32 5BU Leamington Spa - Warwickshire - United Kingdom",,info@guineapigdesign.com,http://www.guineapigdesign.com,https://www.modemonline.com/design/design-connections/designers
Guisset Constance,14 rue Cavé - 75018 Paris - France,,guisset.constance@gmail.com,http://www.constanceguisset.com,https://www.modemonline.com/design/design-connections/designers
Guixé Marti,Calabria 252 - 08029 Barcelona - Spain,,info@guixe.com,http://www.guixe.com,https://www.modemonline.com/design/design-connections/designers
Gumdesign,"via Michele Coppino, 69 - 55049 Viareggio - Italy",+39 0584 38 75 55,info@gumdesign.it,http://www.gumdesign.it,https://www.modemonline.com/design/design-connections/designers
Gurioli Design,"via Carnelli, 104 - 47015 Modigliana (FC) - Italy",+39 0546 94 02 31,giorgio@guriolidesign.it,http://www.guriolidesign.it,https://www.modemonline.com/design/design-connections/designers
RTW,,+91 120 46 49 221,info@rtwmag.com,http://rtwmag.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Rubbish,,+44 (0)207 734 0528,hello@rubbishmag.com,http://www.rubbishmag.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Ruffles For Breakfast,,,,http://rufflesforbreakfast.com/blog,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Runway Magazine,,infodegray@gmail.com,,http://www.runwaymagazines.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Russh Magazine,,+612 9327 8622,info@russhaustralia.com,http://russhmagazine.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
S Magazine,,,editorial@smagazine.com,http://www.smagazine.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
S Moda,,+39 (0)91 702 78 42,info@smoda.es,http://smoda.elpais.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Sang Bleu,,,info@sangbleu.com,http://www.sangbleu.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Schön!,,+44 (0)207 631 0979,team@schonmagazine.com,http://schonmagazine.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Gustaf Nordenskiöld,Jakobsdalsv 15A - 126 53 Stockholm - Sweden,+46 (0)704 150 169,gustaf@gustafsweden.com,http://www.gustafsweden.com,https://www.modemonline.com/design/design-connections/designers
Gustav Hallén (Hallen Design AB),Ringvägen 78 - 118 60  Stockholm - Sweden,+46 (0)734 299 211,info@hallendesign.se,http://www.hallendesign.se,https://www.modemonline.com/design/design-connections/designers
Gwenael Nicolas  (Curiosity Inc.),2-13-16 Tomigaya Shibuya - 151-0063 Tokyo - Japan,+81 3 5452 0095,info@curiosity.jp,http://www.curiosity.jp,https://www.modemonline.com/design/design-connections/designers
H5,"25, rue du Fg Poissonnière - 75009 Paris - France",+33 (0)1 42 46 06 33,nicolas@h5.fr,http://www.h5.fr,https://www.modemonline.com/design/design-connections/designers
Haapaniemi Klaus,- United Kingdom,,klaus@tv-0.org,http://www.klausk.com,https://www.modemonline.com/design/design-connections/designers
Häberli Alfredo  (Alfredo Häberli Design Development),Seefeldstrasse 301a - 8008 Zürich - Switzerland,+41 44 380 32 30,studio@alfredo-haeberli.com,http://www.alfredo-haeberli.com,https://www.modemonline.com/design/design-connections/designers
Hadid Zaha,"Studio 9 - 10, Bowling Green Lane - EC1R 0BQ London - United Kingdom",+44 (0)20 72 53 51 47,mail@zaha-hadid.com,http://www.zaha-hadid.com,https://www.modemonline.com/design/design-connections/designers
Hans Ineke  (Ineke Hans / Arnhem),Burg. Weertsstraat 132 - 6814 HT Arnhem - The Netherlands,+31 (0)26 3893 892,info@inekehans.com,http://www.inekehans.com,https://www.modemonline.com/design/design-connections/designers
Schuhkurier,,+49 (0)211 577 080,ps@sternefeld.de,http://www.schuhkurier.de,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
SchuhMarkt,,+49 (0)611 36 09 80,peter.skop@chmielorz.de,http://www.schuhmarkt-news.de,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Self Service,,+33 (0)1 44 61 06 05,info@selfservicemagazine.com,http://www.selfservicemagazine.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Senken Shimbun,,+81 (0)3 36 64 23 41,paris@senken.com,https://senken.co.jp,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
SENSE,,+81 (0)3 5790 6431,OFFICIAL@SUPERSENS.JP,https://blacksense.jp,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Shoes Master,,+81 (0)3 5371 4929,kawase@wd6.so-net.ne.jp,http://www.shoesmaster.jp,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Sleek Mag,,+49 (0)30 288 86 75 20,info@sleekmag.com,http://www.sleek-mag.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Smith Journal,,,hello@smithjournal.com.au,http://www.smithjournal.com.au,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Harri Koskinen  (Friends of Industry Ltd.),Saariniemenkatu 8D - 00530 Helsinki - Finland,+358 9 7268 9090,info@friendsofindustry.com,http://www.harrikoskinen.com,https://www.modemonline.com/design/design-connections/designers
Harry Allen Design,207 Avenue A - NY 10009 New York - United States,+1 (212) 52 97 23 9,office@harryallendesign.com,http://www.harryallendesign.com,https://www.modemonline.com/design/design-connections/designers
Haygarth Stuart,"33 Dunloe Street,   - E2  8JR London - United Kingdom",+44(0)207 503 4142,info@stuarthaygarth.com,http://www.stuarthaygarth.com,https://www.modemonline.com/design/design-connections/designers
Hayon Jaime  (Jaime Haydon studio),Via Sant'antonio n74/2 - 31050- Camalo di Pov  - Italy,,massimo@hayonstudio.com,http://www.hayonstudio.com,https://www.modemonline.com/design/design-connections/designers
Heatherwick Thomas,16 Acton Street - WC1X 9NG London - United Kingdom,+44 (0)20 78 33 88 00,mail@thomasheatherwick.com,http://www.thomasheatherwick.com,https://www.modemonline.com/design/design-connections/designers
Hee Welling Design,mariendalsvej 25b - 2000 frederiksberg Copenhagen - Denmark,+45 2681 5166,studio@heewelling.com,http://www.heewelling.com,https://www.modemonline.com/design/design-connections/designers
Heine - Lenz - Zizka Projekte Gmbh,Platanenallee 19 - 14050 Berlin - Germany,+49 (0)30-8540800,berlin@hlz.de,http://www.heine-lenz-zizka.com,https://www.modemonline.com/design/design-connections/designers
Hertel & Klarhoefer,Nassauische Str. 16  - D - 10717 Berlin - Germany,+49 30 86 00 88 01,office@hertelklarhoefer.de,http://www.hertelklarhoefer.de/,https://www.modemonline.com/design/design-connections/designers
SNAP!,,+1 514 576 7867,info@snapme.ca,http://snapm.ag,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
SNC Russia,,+7,info@idacm.ru,http://www.sncmedia.ru/,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Soen,,+81 (0)3 3299 2545,soen-online@bunka.ac.jp,http://soen.tokyo/magazine/,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
SOMA magazine,,+1 415 777 3663,sissi@somamagazine.com,http://www.somamagazine.com/,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Spanish V,,,vspain@vspainmagazine.com,http://vmagazinespain.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Sportswear International,,+49 (0)69 7595 2663,subscribe@sportswearnet.com,http://www.sportswearnet.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
SPUR,,+81 (0)3 3230 6202,adinfo@shueisha.co.jp,https://spur.hpplus.jp,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
STEP,,+49 (0)211 57 70 80,ps@sternefeld.de,http://www.sternefeld.de,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Street Style Aesthetic,,,wayne@waynetippetts.com,http://www.waynetippetts.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Hilton Matthew,c/o Scp - 135-139 Curtain Road - EC2A 3BX London - United Kingdom,+44 (0)20 77 39 18 69,info@scp.co.uk,http://www.scp.co.uk,https://www.modemonline.com/design/design-connections/designers
Hiroshi Kawano,"Reboot, Soleil Iriya 2F , 1-11-15 Shitaya Taito-ku - 110-0004 Tokyo - Japan",+81 (0)90 4118 5709,contact@hiroshikawanodesign.jp,http://www.hiroshikawanodesign.jp,https://www.modemonline.com/design/design-connections/designers
Hollein Hans  (Atelier Hollein),Argentinierstrasse 36 - 1040 Vienna - Austria,+43 (0)1 50 55 19 60,office@hollein.com,http://www.hollein.com,https://www.modemonline.com/design/design-connections/designers
Houseaux Bruno,"2, Villa Gagliardini - 75020 Paris - France",+33 (0)1 40 31 91 22,brunohouseaux@hotmail.com,,https://www.modemonline.com/design/design-connections/designers
Hung-Ming Chen (Hommin),Stockholm - Sweden,+46 (0)7 61 69 98 91,info@hommin.com,http://www.hommin.com,https://www.modemonline.com/design/design-connections/designers
Hutten Richard  (Richard Hutten Studio),P.O. Box 6005 - 3002 AA Rotterdam - The Netherlands,+31 (0)10 47 70 66 5,info@richardhutten.com,http://www.richardhutten.com,https://www.modemonline.com/design/design-connections/designers
I.T.O DESIGN (Studio I.T.O Design),Via Brioschi 54 - 20141 Milano  - Italy,+39.02.8954.6007,studioito@studioito.com,http://www.studioito.com,https://www.modemonline.com/design/design-connections/designers
Style & Design TIME Magazine,,,letters@time.com,http://content.time.com/time/style_design/,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Style and the family tunes,,+49 30 816 16 03 60,,http://www.stylemag-online.net,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Style in progress,,+43 (0)62 46 89 79 99,office@ucm-verlag.at,http://www.ucm-verlag.at/magazine/style-in-progress,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Style Monte Carlo,,+37 (0)7 93 50 23 05,info@stylemontecarlo.com,http://www.stylemontecarlo.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Style on Paper,,,,http://www.styleonpaper.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Stylesight,,,,http://stylesight.tumblr.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
StyleZeitgeist,,,info@sz-mag.com,http://www.sz-mag.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Iachetti Giulio  (Iachetti + Ragni - Aroundesign),"viale Tibaldi, 10 - 20136  Milan - Italy",+39 02 36 58 56 55,info@giulioiacchetti.com,http://www.giulioiacchetti.com,https://www.modemonline.com/design/design-connections/designers
Ibens & Bataille,"Vekestraat 13, Bus 14 - 2000 Antwerpen - Belgium",+32 (0)3 21 38 62 0,info@bataille-ibens.be,http://www.bataille-ibens.be,https://www.modemonline.com/design/design-connections/designers
Iced Architectures,"Ulitsa 2nd Brestskaya , 8 , 3 floor, office 332 - Moscow - Russia",+7 495 252 3084,,http://www.icedarchitects.com,https://www.modemonline.com/design/design-connections/designers
Ich & Kar,"51, rue du Sergent Godefroy - 93100 Montreuil - France",+33 (0)1 48 70 36 70,helena@ichetkar.com,http://www.ichetkar.com,https://www.modemonline.com/design/design-connections/designers
Ideo,"White Bear Yard, 144a Clerkenwell Road - EC1R 5DF London - United Kingdom",+44 (0)20 77 13 26 00,ssiddall@ideo.com,http://www.ideo.com,https://www.modemonline.com/design/design-connections/designers
"IDSland - Peyricot, Chanchus & Dahan (IDSland- Olivier Peyricot)","18, rue de la Bua - 75020 Paris - France",+33 (0)1 40 30 27 34,info@idsland.com,http://www.idsland.com,https://www.modemonline.com/design/design-connections/designers
Igarashi Design Studio,Tokyo - Japan,+81 (0)3 35 76 58 54,homepage@igarashidesign.jp,http://www.igarashidesign.jp,https://www.modemonline.com/design/design-connections/designers
Süddeutsche Zeitung Magazin,,+49 89 21 83 9540,redaktion@sz-magazin.de,http://sz-magazin.sueddeutsche.de,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Superior Magazine,,+49 (0)30 85 61 41 16,connection@superior-mag.com,http://www.superior-mag.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Surface Magazine,,+1 (212)-229-1500,surfacemag@surfacemag.com,http://www.surfacemag.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
SVA,,+47	992 54 303,post@svamagazine.no,http://www.svamagazine.no,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
SWAG Homme,,,info@swaghommes.com,http://swaghommes.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
sybilia.wordpress.com,,,lady.sybilia.digressions@gmail.com,,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Ik Design,"26, rue du Chalet - 75010 Paris - France",+33 (0)1 40 26 04 98,ik.design@wanadoo.fr,http://www.ik-design.com,https://www.modemonline.com/design/design-connections/designers
Ikka Suppanen (Studio Suppanen),Sturenkatu 13  - FI-00510 Helsinki - Finland,+358 9 622 787 37,info@suppanen.com,http://www.suppanen.com,https://www.modemonline.com/design/design-connections/designers
Incandescence,"46, avenue Pierre Brossolette - 92240 Malakoff - France",+33 (0)1 57 63 09 98,contact@incandescence.com,http://www.incandescence.com,https://www.modemonline.com/design/design-connections/designers
Industrial Facility,20 Britton Street - EC1M 5UA London - United Kingdom,+44 (0)20 72 53 32 34,mail@industrialfacility.co.uk,http://www.industrialfacility.co.uk,https://www.modemonline.com/design/design-connections/designers
Industrielle,"357, chemin des Aires - 30114 Nages - France",+33 (0)4 66 35 21 21,contact@industrielle.tm.fr,http://www.industrielle.fr,https://www.modemonline.com/design/design-connections/designers
Ingo Maurer GmbH,Kaiserstrasse 47 - 80801 Munich - Germany,+49 (0)89 38 16 06 0,info@ingo-maurer.com,http://www.ingo-maurer.com,https://www.modemonline.com/design/design-connections/designers
Balmung,"401, Mitsuwa binary, 3-7-33, Nishi shinjuku Shinjuku-ku 160-002 Tokyo, Japan",,,http://www.balmung.jp/,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/balmung
System,,+44 741 5522 239,info@system-magazine.com,http://www.system-magazine.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
T : The New York Times Style Magazine,,+1 212 556 1234,nytnews@nytimes.com,https://www.nytimes.com/section/t-magazine,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
TAGWALK,,,info@tag-walk.com,https://www.tag-walk.com/en/,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Tank,,+44 0)207 637 0303,editors@tankmagazine.com,http://tankmagazine.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Tatler Magazine,,+44 (0)207 152 3880,info@condenast.co.uk,http://www.tatler.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Tatler Russia,,+7  (495) 745 55 65,editor@tatler.ru,http://www.tatler.ru,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
TCH Mag,,,,http://thecoolhuntingmag.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Tendencias.tv Blog,,,team@tendencias.tv,http://blog.tendencias.tv,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Intentionallies,"Jingumae Residence, 3-40-9  Jingumae , Shibuya-ku - 150-0001 Tokyo - Japan",+81 (0)30578601084,post@intentionallies.co.jp,http://www.intentionallies.co.jp,https://www.modemonline.com/design/design-connections/designers
Ionna Vautrin,32 rue sainte marthe - 75010 Paris - France,+33 6 13 09 84 16,ionnavautrin@hotmail.com,http://www.ionnavautrin.com,https://www.modemonline.com/design/design-connections/designers
Irvine James,"via Vigevano, 8 - 20144 Milan - Italy",+ 39 02 89 05 99 80,info@james-irvine.com,http://www.james-irvine.com,https://www.modemonline.com/design/design-connections/designers
Isao Hosoe (Isao Hosoe Design),"via Voghera, 11 - 20144 Milan - Italy",+39 02 58 10 59 00,info@ihd.it,http://www.ihd.it,https://www.modemonline.com/design/design-connections/designers
It Design,Wasserwerkstrasse 129 - 8037 Zürich - Switzerland,+41 (0)34 42 28 89 6,mail@it-happens.ch,http://www.it-happens.ch,https://www.modemonline.com/design/design-connections/designers
Italdesign Giugiaro Corp.,"via Achille Grandi, 25 - 10024 Moncalieri (TO) - Italy",+39 011 68 91611,giugiarodesign@giugiarodesign.it,http://www.giugiarodesign.it,https://www.modemonline.com/design/design-connections/designers
Ivan Pedri,- Italy,+39 327 533 45 98,info@ivanpedri.com,http://www.ivanpedri.com/,https://www.modemonline.com/design/design-connections/designers
J.F Dingjian et E. Chafai,"15, bd Rouget de Lisle - 93100 Montreuil - France",+33 (0)1 48 97 81 60,contact@normalstudio.fr,,https://www.modemonline.com/design/design-connections/designers
Jacobsen Tobias (Tobias Jacobsen design),Ryesgade 19 c - 1. floor - 2200 Copenhagen - Denmark,,mail@tobiasjacobsen.dk,http://www.tobiasjacobsen.dk,https://www.modemonline.com/design/design-connections/designers
Jacopo Foggini,Milan - Italy,,info-line@jacopofoggini.it,http://www.jacopofoggini.com/,https://www.modemonline.com/design/design-connections/designers
Jaffrain Florence,Paris - France,,contact@florencejaffrain.com,http://www.florencejaffrain.com,https://www.modemonline.com/design/design-connections/designers
Tenmag,,+34 (0)9 13 89 67 19,direccion@tendencias-fs.com,http://www.tendenciasfashionmag.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Textil Plus,,+41 (0)55 422 38 30,info@textilplus.com,http://www.textilplus.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Textil-Revue,,+41 (0)71 272 74 31,redaktion@textil-revue.ch,http://www.textil-revue.ch/,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Textile Forum Magazine,,+49 511 81 70 06,tfs@etn-net.org,http://www.textileforum.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
textile network,,+49 (0)9 51 86 10,textile-network@meisenbach.de,http://www.textile-network.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Textile World,,+1 678-483-6102,rsdavis@textileworld.com,http://www.textileworld.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
